ASIA AVIATION - TOT RETURN IND,ADVANCED INFO SER. - TOT RETURN IND,AIRPORTS OF THAILAND - TOT RETURN IND,ASIAN SEA CORPORATION - TOT RETURN IND,ASIA SERMKIJ LEASING - TOT RETURN IND,BGK.AVIATION FUEL SVS. - TOT RETURN IND,BANK OF AYUDHYA - TOT RETURN IND,BANGKOK BANK - TOT RETURN IND,BANGCHAK CORPORATION ORS - TOT RETURN IND,BANGKOK DUSIT MED.SVS. - TOT RETURN IND,BANGKOK EXPRESSWAY AND METRO - TOT RETURN IND,BANGKOK INSURANCE - TOT RETURN IND,BANGKOK LIFE ASSURANCE - TOT RETURN IND
87190C(RI),314926(RI),28530Q(RI),140261(RI),31572P(RI),15382P(RI),749549(RI),933079(RI),140346(RI),314898(RI),8836T4(RI),755194(RI),68032M(RI)
173.58,15057.73,2180.02,737.25,854.44,1485.36,768.4,2241.96,185.18,15718.57,156.01,11250.45,361.82
176.48,14866.16,2180.02,855.21,861.62,1477.5,753.99,2241.96,185.18,15793.43,155,11187.59,366.99
176.48,14942.79,2226.4,862.58,858.03,1477.5,878.86,2252.9,184.07,15643.72,159.03,11219.02,369.57
173.58,15019.42,2295.98,810.97,854.44,1453.92,902.87,2263.83,180.74,15718.57,157.02,11250.45,366.99
173.58,14904.47,2265.05,825.72,847.26,1430.34,883.66,2274.77,179.64,15718.57,158.02,11281.87,364.4
170.69,14866.16,2203.21,833.09,850.85,1430.34,888.46,2252.9,182.96,15793.43,155,11281.87,366.99
169.24,14712.9,2156.83,840.46,854.44,1430.34,893.27,2274.77,186.29,15718.57,156.01,11281.87,372.16
169.24,14712.9,2149.1,818.34,843.67,1383.19,874.06,2285.7,191.83,15793.43,155,11281.87,382.49
164.91,14904.47,2203.21,796.23,847.26,1414.63,883.66,2318.51,189.61,15568.88,155,11313.3,379.91
164.91,14827.84,2187.75,803.6,843.67,1383.19,917.28,2318.51,187.4,15643.72,157.02,11344.72,385.08
166.35,14751.21,2180.02,833.09,840.08,1383.19,922.08,2329.45,186.29,15568.88,155,11376.15,387.66
166.35,14712.9,2172.29,825.72,840.08,1367.47,902.87,2329.45,184.07,15643.72,156.01,11407.57,387.66
167.8,14789.53,2172.29,825.72,840.08,1351.75,902.87,2318.51,182.96,15868.27,156.01,11596.13,385.08
170.69,14942.79,2180.02,818.34,850.85,1351.75,893.27,2307.58,185.18,15868.27,157.02,11596.13,392.83
167.8,15057.73,2156.83,803.6,836.49,1320.32,917.28,2351.32,187.4,15793.43,156.01,11596.13,390.25
169.24,15172.68,2172.29,759.36,847.26,1359.61,955.7,2351.32,186.29,15868.27,155,11564.7,390.25
167.8,14789.53,2164.56,744.62,847.26,1351.75,917.28,2307.58,184.07,15718.57,155,11596.13,387.66
166.35,14866.16,2180.02,751.99,840.08,1367.47,926.88,2296.64,182.96,15793.43,152.99,11596.13,392.83
166.35,14866.16,2180.02,744.62,847.26,1383.19,922.08,2285.7,185.18,16017.97,156.01,11721.83,387.66
164.91,14827.84,2156.83,766.74,854.44,1383.19,917.28,2263.83,187.4,16167.68,154,11941.81,387.66
164.91,14751.21,2164.56,751.99,854.44,1383.19,922.08,2263.83,185.18,16167.68,156.01,12256.07,382.49
163.46,14866.16,2164.56,744.62,854.44,1375.33,917.28,2274.77,184.07,16766.47,157.02,12224.64,385.08
163.46,14904.47,2164.56,737.25,879.57,1391.05,917.28,2296.64,185.18,16616.77,154,12004.66,385.08
159.12,14904.47,2156.83,751.99,879.57,1375.33,907.67,2274.77,180.74,16467.07,152.99,11878.96,398
156.23,14712.9,2141.37,737.25,875.98,1367.47,878.86,2252.9,177.42,16317.38,151.98,11847.54,387.66
160.57,14789.53,2133.64,722.5,897.52,1367.47,869.25,2231.02,176.31,16242.52,148.96,11847.54,385.08
169.24,14712.9,2125.9,729.87,906.5,1351.75,869.25,2252.9,177.42,16242.52,150.98,11816.11,382.49
170.69,14751.21,2094.98,726.19,897.52,1351.75,869.25,2274.77,176.31,16167.68,149.97,11721.83,385.08
169.24,14827.84,2087.25,744.62,924.45,1351.75,878.86,2252.9,177.42,16691.63,150.98,11690.41,382.49
169.24,14981.11,2125.9,737.25,924.45,1359.61,883.66,2241.96,175.2,16691.63,148.96,11690.41,379.91
167.8,14942.79,2141.37,715.13,897.52,1336.03,864.45,2252.9,175.2,16541.93,148.96,11690.41,377.32
162.01,15019.42,2141.37,700.38,890.34,1343.89,864.45,2252.9,177.42,16841.33,150.98,11627.55,369.57
162.01,14942.79,2125.9,711.44,897.52,1343.89,854.85,2252.9,176.31,16991.03,151.98,11690.41,379.91
160.57,14866.16,2141.37,707.76,893.93,1343.89,840.44,2274.77,178.53,16766.47,149.97,11721.83,377.32
163.46,14827.84,2118.17,711.44,879.57,1351.75,845.24,2241.96,179.64,16691.63,148.96,11753.26,377.32
162.01,14751.21,2102.71,744.62,868.08,1336.03,835.64,2252.9,178.53,16541.93,148.96,11784.68,372.16
159.12,14751.21,2094.98,685.64,856.61,1257.44,811.62,2252.9,176.31,16392.22,146.95,12004.66,361.82
163.46,14904.47,2125.9,700.38,864.26,1233.87,821.23,2252.9,178.53,16841.33,147.96,11847.54,361.82
160.57,15019.42,2203.21,693.01,868.08,1226.01,826.03,2274.77,180.74,16916.18,147.96,11533.28,361.82
160.57,15019.42,2187.75,667.21,864.26,1226.01,840.44,2296.64,179.64,16616.77,148.96,11564.7,356.65
160.57,15172.68,2187.75,670.9,864.26,1226.01,859.65,2307.58,179.64,16541.93,146.95,11627.55,354.07
160.57,15172.68,2187.75,670.9,864.26,1226.01,859.65,2307.58,179.64,16541.93,146.95,11627.55,354.07
159.12,15096.05,2149.1,637.72,860.43,1218.15,850.04,2296.64,177.42,16916.18,142.92,11564.7,351.48
154.78,15057.73,2133.64,615.6,845.14,1226.01,850.04,2274.77,178.53,16841.33,142.92,11627.55,351.48
156.23,15325.94,2125.9,608.23,841.31,1226.01,845.24,2274.77,177.42,16616.77,142.92,11596.13,348.9
154.78,15134.36,2110.44,589.8,822.19,1178.85,821.23,2252.9,175.2,16766.47,144.94,11596.13,346.31
156.23,15402.57,2102.71,571.37,822.19,1147.42,830.83,2285.7,175.2,17290.43,142.92,11658.98,343.73
154.78,15632.46,2087.25,545.56,818.37,1155.28,811.62,2296.64,175.2,17290.43,143.93,11690.84,325.64
154.78,15938.98,2118.17,541.88,810.72,1178.85,826.03,2307.58,177.42,17140.72,145.94,11690.84,328.22
153.33,15862.34,2118.17,600.86,822.19,1194.57,826.03,2285.7,177.86,17215.58,145.94,11690.84,330.81
156.23,15862.34,2102.71,593.48,833.67,1194.57,826.03,2285.7,179,16938.63,146.95,11658.98,330.81
157.67,15862.34,2094.98,582.43,841.31,1171,826.03,2296.64,181.28,17165.49,144.94,11627.13,341.14
154.78,16245.5,2102.71,586.11,829.84,1178.85,826.03,2285.7,180.14,17089.88,144.94,11627.13,333.39
154.78,16092.23,2094.98,560.31,833.67,1178.85,821.23,2274.77,177.86,17165.49,143.93,11658.98,335.97
156.23,16092.23,2094.98,545.56,845.14,1210.29,816.43,2252.9,176.72,17165.49,143.93,11658.98,333.39
156.23,16092.23,2118.17,556.62,841.31,1194.57,826.03,2220.09,175.58,17165.49,146.95,11627.13,341.14
154.78,16015.61,2102.71,549.25,848.96,1163.14,816.43,2231.02,176.72,16863.02,145.94,11595.27,335.97
151.89,16015.61,2102.71,545.56,841.31,1155.28,806.82,2209.15,174.44,17241.11,145.94,11595.27,333.39
150.44,16245.5,2094.98,556.62,837.49,1155.28,802.02,2187.28,174.44,17241.11,146.95,11595.27,333.39
153.33,15785.71,2094.98,552.94,837.49,1171,802.02,2209.15,174.44,17316.72,145.94,11627.13,335.97
150.44,15938.98,2094.98,541.88,837.49,1139.56,787.61,2209.15,172.16,17392.35,144.94,11531.56,330.81
147.55,15785.71,2040.87,523.45,826.02,1123.84,782.81,2165.4,167.6,17770.44,144.94,11563.41,328.22
148.99,15938.98,2087.25,530.82,829.84,1131.7,773.2,2154.47,165.32,17770.44,143.93,11786.4,330.81
163.46,16015.61,2087.25,530.82,837.49,1131.7,773.2,2181.81,166.46,17997.3,142.92,11563.41,325.64
164.91,15862.34,2149.1,530.82,829.84,1163.14,768.4,2170.87,164.18,17770.44,145.94,11531.56,325.64
166.35,15479.2,2118.17,493.96,826.02,1155.28,749.19,2061.51,159.62,17770.44,143.93,11467.85,315.3
166.35,15369.62,2156.83,501.33,826.02,1202.43,758.8,2066.98,160.76,17467.97,144.94,11563.41,312.71
166.35,15369.62,2156.83,501.33,826.02,1202.43,758.8,2066.98,160.76,17467.97,144.94,11563.41,312.71
173.58,15681.69,2180.02,493.96,826.02,1194.57,758.8,2110.72,165.32,18072.91,147.96,11627.13,315.3
173.58,15564.66,2226.4,501.33,826.02,1194.57,763.6,2127.13,166.46,17921.68,148.96,11531.56,315.3
169.24,15603.67,2203.21,508.7,826.02,1210.29,768.4,2159.94,165.32,17846.06,147.96,11595.27,315.3
169.24,15681.69,2195.48,501.33,833.67,1210.29,768.4,2154.47,168.74,17619.21,148.96,11627.13,315.3
169.24,15681.69,2195.48,501.33,833.67,1210.29,768.4,2154.47,168.74,17619.21,148.96,11627.13,315.3
169.24,15681.69,2195.48,501.33,833.67,1210.29,768.4,2154.47,168.74,17619.21,148.96,11627.13,315.3
164.91,15915.75,2164.56,519.76,833.67,1210.29,773.2,2198.21,168.74,17467.97,148.96,11563.41,315.3
166.35,15837.73,2172.29,530.82,837.49,1218.15,778.01,2241.96,169.88,17694.82,150.98,11563.41,325.64
163.46,15837.73,2172.29,519.76,845.14,1233.87,787.61,2198.21,172.16,17921.68,155,11563.41,325.64
160.57,16149.8,2164.56,523.45,852.79,1233.87,778.01,2220.09,166.46,17619.21,155,11531.56,328.22
160.57,15915.75,2195.48,534.5,860.43,1249.59,773.2,2192.75,164.18,17694.82,152.99,11563.41,338.56
163.46,16227.82,2180.02,523.45,864.26,1241.73,763.6,2136.81,164.18,17997.3,151.98,11563.41,354.07
163.46,16149.8,2187.75,523.45,860.43,1233.87,753.99,2142.4,166.46,17921.68,152.99,11531.56,361.82
160.57,16071.78,2195.48,519.76,860.43,1218.15,749.19,2153.59,166.46,17770.44,155,11499.7,359.23
160.57,16305.84,2218.67,519.76,856.61,1218.15,744.39,2175.96,167.6,17392.35,158.42,11499.7,359.23
169.24,16227.82,2203.21,523.45,856.61,1218.15,753.99,2159.18,165.32,17014.25,157.41,11467.85,374.74
169.24,16227.82,2203.21,523.45,856.61,1218.15,753.99,2159.18,165.32,17014.25,157.41,11467.85,374.74
173.58,16305.84,2210.94,530.82,860.43,1218.15,763.6,2181.56,166.46,17241.11,157.41,11499.7,364.4
172.14,16149.8,2210.94,527.13,860.43,1218.15,763.6,2170.37,165.32,17316.72,158.42,11499.7,372.16
170.69,16071.78,2195.48,527.13,856.61,1226.95,762.64,2136.81,165.32,17241.11,157.41,11404.14,377.32
172.14,16305.84,2195.48,527.13,856.61,1210.81,757.78,2114.43,164.18,16863.02,158.42,11404.14,364.4
170.69,15915.75,2156.83,523.31,856.61,1186.59,752.92,2142.4,165.32,16787.39,157.41,11436,361.82
169.24,15213.58,2172.29,473.65,848.96,1194.66,757.78,2103.25,165.32,16938.63,157.41,11436,361.51
162.01,15135.56,2172.29,443.1,848.96,1194.66,757.78,2092.06,164.18,17392.35,156.39,11531.56,358.91
162.01,15369.62,2203.21,435.46,848.96,1194.66,757.78,2125.62,164.18,17770.44,157.41,11531.56,374.51
169.24,15486.64,2210.94,443.1,848.96,1218.88,757.78,2148,161.9,17846.06,162.49,11467.85,364.11
167.8,15291.6,2195.48,439.28,841.31,1218.88,757.78,2142.4,160.76,18753.49,164.52,11563.41,364.11
166.35,14940.52,2164.56,420.18,841.31,1210.81,757.78,2136.81,159.62,18526.63,163.5,11499.7,369.31
167.8,14706.46,2180.02,416.36,841.31,1210.81,748.07,2092.06,160.76,19282.82,160.46,11467.85,361.51
167.8,14979.52,2156.83,424,845.14,1202.74,743.21,2108.84,161.9,19849.96,158.42,11531.56,361.51
167.8,15057.54,2149.1,462.2,856.61,1218.88,762.64,2164.78,163.04,19849.96,160.46,11531.56,364.11
167.8,15174.57,2133.64,454.56,856.61,1194.66,752.92,2170.37,161.9,19849.96,161.47,11499.7,364.11
169.24,15213.58,2125.9,454.56,864.26,1194.66,752.92,2164.78,161.9,19849.96,159.44,11531.56,361.51
166.35,15096.55,2133.64,431.64,860.43,1202.74,752.92,2148,159.62,20228.05,162.49,11531.56,364.11
167.8,15174.57,2133.64,424,864.26,1210.81,757.78,2164.78,160.76,20417.1,162.49,11531.56,364.11
170.79,15096.55,2110.44,424,868.08,1202.74,757.78,2187.15,161.9,20606.15,164.52,11531.56,364.11
170.79,15096.55,2110.44,424,868.08,1202.74,757.78,2187.15,161.9,20606.15,164.52,11531.56,364.11
167.8,14940.52,2087.25,431.64,871.91,1194.66,762.64,2153.59,160.76,19660.91,161.47,11531.56,364.11
164.8,14862.5,2118.17,424,868.08,1210.81,762.64,2114.43,165.32,20228.05,166.55,11499.44,358.91
164.8,14862.5,2118.17,416.36,868.08,1235.02,762.64,2120.03,163.04,20228.05,163.5,11531.56,364.11
169.3,15174.57,2156.83,412.54,871.91,1226.95,762.64,2120.03,161.9,20228.05,162.49,11531.56,366.71
169.3,15096.55,2156.83,420.18,864.26,1226.95,786.93,2181.56,160.76,19849.96,162.49,11499.44,366.71
170.79,15252.59,2156.83,431.64,864.26,1210.81,791.78,2175.96,161.9,19093.77,158.42,11499.44,369.31
169.3,15018.54,2133.64,431.64,864.26,1194.66,796.64,2181.56,161.9,18904.72,158.42,11531.56,366.71
169.3,15057.54,2118.17,431.64,860.43,1194.66,801.5,2187.15,161.9,18904.72,158.42,11563.68,366.71
167.8,14901.51,2110.44,427.82,860.43,1186.59,806.36,2198.34,164.18,19093.77,158.42,11531.56,364.11
166.3,14901.51,2110.44,427.82,860.43,1194.66,816.07,2215.12,163.04,19282.82,158.42,11531.56,369.31
164.8,14784.48,2087.25,424,871.91,1154.3,811.21,2215.12,163.04,19282.82,159.44,11499.44,364.11
161.81,14745.47,2079.52,420.18,871.91,1146.23,811.21,2231.9,160.76,18904.72,158.42,11499.44,366.71
163.3,14862.5,2079.52,424,864.26,1113.94,806.36,2231.9,161.9,18829.1,157.41,11499.44,361.51
161.81,15057.54,2064.06,424,856.61,1113.94,786.93,2209.53,158.48,18602.25,154.36,11499.44,351.11
155.81,14745.47,2009.95,416.36,848.96,1065.51,757.78,2181.56,150.5,18148.54,150.3,11467.32,332.9
160.31,14940.52,2017.68,424,848.96,1057.44,782.07,2203.93,151.64,19282.82,154.36,11370.95,335.5
157.31,14511.41,1986.75,416.36,837.49,1049.37,777.21,2181.56,145.94,19282.82,156.39,11338.83,327.7
157.31,14628.44,2009.95,412.54,845.14,1065.51,777.21,2153.59,148.22,18904.72,154.36,11338.83,327.7
155.81,14628.44,1979.02,401.08,841.31,1089.73,772.35,2153.59,145.94,19093.77,152.33,11306.71,327.7
154.31,14511.41,1979.02,427.82,837.49,1073.58,767.5,2164.78,144.8,18753.49,152.33,11274.59,317.29
155.81,14589.43,1948.1,404.9,837.49,1049.37,757.78,2175.96,145.94,18602.25,151.32,11242.47,319.9
151.32,14472.41,1948.1,381.98,837.49,1033.22,733.49,2175.96,142.52,18829.1,154.36,11274.59,312.09
149.82,14433.39,1948.1,381.98,818.37,1017.08,738.35,2187.15,145.94,18904.72,151.32,11178.23,319.9
145.03,14940.52,2002.22,380.45,826.02,1017.08,752.92,2203.93,148.22,18677.87,155.38,11178.23,314.69
147.42,14940.52,2048.6,389.62,841.31,1057.44,762.64,2192.75,150.5,19660.91,160.46,11210.35,322.5
146.82,15096.55,2071.79,404.9,833.67,1041.29,772.35,2192.75,150.5,19660.91,158.42,11242.47,319.9
145.03,15057.54,2056.33,389.62,826.02,1017.08,772.35,2175.96,147.08,19093.77,158.42,11210.35,314.69
146.22,15330.61,2056.33,393.44,833.67,1041.29,757.78,2203.93,144.8,19471.87,159.44,11210.35,317.29
145.03,15408.63,2056.33,385.8,845.14,1057.44,752.92,2203.93,147.08,19471.87,157.41,11242.47,319.9
139.03,15369.62,2025.41,389.62,841.31,1057.44,762.64,2209.53,150.5,19660.91,159.44,11306.71,319.9
139.03,15369.62,2002.22,412.54,841.31,1049.37,767.5,2192.75,152.78,19093.77,157.41,11306.71,317.29
139.63,15369.62,2002.22,412.54,848.96,1041.29,767.5,2159.18,151.64,19471.87,161.47,11338.83,322.5
143.23,15369.62,2009.95,408.72,845.14,1057.44,777.21,2159.18,150.5,19660.91,160.46,11274.59,330.3
139.63,15408.63,1955.83,401.08,841.31,1049.37,772.35,2159.18,151.64,19660.91,159.44,11274.59,322.5
139.63,15330.61,1901.72,408.72,841.31,1049.37,772.35,2170.37,151.64,19849.96,159.44,11242.47,325.1
140.23,15369.62,1886.26,412.54,841.31,1049.37,762.64,2170.37,152.78,19849.96,160.46,11242.47,325.1
141.43,15330.61,1948.1,431.64,856.61,1049.37,767.5,2159.18,155.06,19660.91,162.49,11242.47,327.7
140.83,15447.64,1986.75,557.69,860.43,1049.37,777.21,2209.53,156.2,19660.91,162.49,11242.47,335.5
139.63,15408.63,1979.02,611.17,848.96,1057.44,762.64,2259.87,159.62,20039.01,162.49,11242.47,332.9
137.24,15408.63,2033.14,595.89,852.79,1097.8,757.78,2293.43,160.76,20228.05,164.52,11242.47,335.5
137.83,15408.63,2033.14,626.45,856.61,1097.8,757.78,2271.06,158.48,20606.15,168.58,11306.71,332.9
137.83,15564.66,2040.87,618.81,860.43,1113.94,762.64,2282.25,160.76,20417.1,169.6,11210.35,338.1
137.83,15564.66,2040.87,618.81,860.43,1113.94,762.64,2282.25,160.76,20417.1,169.6,11210.35,338.1
137.83,15564.66,2040.87,618.81,860.43,1113.94,762.64,2282.25,160.76,20417.1,169.6,11210.35,338.1
137.24,15759.71,2048.6,611.17,871.91,1122.01,757.78,2304.62,159.62,20039.01,169.6,11210.35,343.3
138.43,15915.75,2071.79,607.35,879.56,1146.23,777.21,2304.62,164.18,20606.15,168.58,11242.47,351.11
137.24,15759.71,2040.87,687.56,875.73,1130.09,767.5,2271.06,161.9,20417.1,168.58,11242.47,343.3
135.44,15486.64,2048.6,676.1,875.73,1138.16,772.35,2293.43,164.18,20417.1,168.58,11306.71,345.9
134.84,15564.66,2017.68,702.84,879.56,1138.16,772.35,2293.43,164.18,19660.91,166.55,11274.59,340.7
133.64,15564.66,2025.41,699.02,879.56,1138.16,772.35,2304.62,163.04,19660.91,166.55,11306.71,343.3
134.24,15915.75,2048.6,611.17,883.38,1130.09,791.78,2304.62,163.04,20417.1,165.53,11274.59,343.3
131.24,15915.75,2025.41,576.79,883.38,1146.23,806.36,2326.99,163.04,20417.1,169.6,11306.71,345.9
127.05,15759.71,2025.41,592.07,875.73,1154.3,811.21,2304.62,161.9,20228.05,167.56,11242.47,345.9
127.05,15759.71,2025.41,592.07,875.73,1154.3,811.21,2304.62,161.9,20228.05,167.56,11242.47,345.9
127.05,15603.67,2025.41,580.61,875.73,1130.09,786.93,2282.25,161.9,19849.96,164.52,11242.47,343.3
125.85,15391.46,2002.22,588.25,868.08,1122.01,777.21,2248.68,161.9,19282.82,165.53,11306.71,338.1
125.85,15471,2002.22,630.27,868.08,1113.94,772.35,2282.25,161.9,19282.82,164.52,11274.59,332.9
128.25,15669.86,1994.49,614.99,868.08,1122.01,772.35,2293.43,163.04,19282.82,167.56,11274.59,335.5
129.44,15908.49,2009.95,618.81,868.08,1113.94,782.07,2304.62,161.9,20039.01,167.56,11306.71,338.1
130.04,15749.4,2025.41,630.27,871.91,1113.3,782.07,2304.62,161.9,19471.87,164.52,11306.71,332.9
128.85,15749.4,2025.41,626.45,868.08,1105.17,772.35,2315.81,161.9,19660.91,165.53,11370.95,332.9
130.64,15868.71,2040.87,630.27,875.73,1105.17,772.35,2315.81,163.04,20039.01,167.56,11338.83,332.9
130.64,15828.95,2033.14,626.45,868.08,1105.17,772.35,2315.81,163.04,20039.01,167.56,11371.23,333.63
129.44,15908.49,2048.6,622.63,875.73,1113.3,791.78,2349.37,164.18,20228.05,172.64,11338.83,338.88
132.44,16067.57,2040.87,683.74,875.73,1121.42,791.78,2338.18,165.32,20417.1,172.64,11338.83,338.88
133.04,16147.11,2048.6,676.1,871.91,1121.42,786.93,2315.81,165.32,20228.05,170.61,11371.23,344.14
131.24,15988.03,2056.33,660.82,906.32,1121.42,796.64,2304.62,165.32,19849.96,170.61,11338.83,344.14
133.64,16067.57,2064.06,664.64,902.5,1113.3,796.64,2293.43,164.18,19849.96,170.61,11306.43,344.14
131.84,15988.03,2056.33,668.46,917.8,1113.3,801.5,2304.62,166.46,19849.96,171.63,11338.83,341.51
131.84,15988.03,2025.41,664.64,913.97,1105.17,791.78,2293.43,166.46,19660.91,170.81,11371.23,338.88
128.85,15789.18,2009.95,668.46,902.5,1105.17,780.13,2282.25,165.32,19849.96,166.72,11338.83,328.37
130.04,15749.4,2025.41,672.28,894.85,1097.04,794.85,2293.43,164.64,19660.91,169.79,11338.83,328.37
130.04,15630.09,2002.22,695.2,883.38,1088.92,789.94,2259.87,162.3,19849.96,167.75,11371.23,331
128.85,15828.95,1986.75,710.48,883.38,1088.92,789.94,2259.87,161.13,20039.01,170.81,11306.43,328.37
128.25,15868.71,1917.18,676.1,879.56,1080.79,780.13,2259.87,159.96,19660.91,168.77,11306.43,325.75
125.85,15908.49,1924.91,687.56,879.56,1080.79,789.94,2271.06,158.8,19948.27,168.77,11306.43,325.75
128.25,15988.03,1994.49,695.2,891.03,1097.04,794.85,2361.45,163.47,19948.27,171.84,11338.83,333.63
127.65,15908.49,1994.49,683.74,891.03,1105.17,789.94,2361.45,166.97,19568.3,171.84,11338.83,331
131.24,15988.03,1994.49,695.2,902.5,1113.3,780.13,2361.45,166.97,19568.3,174.91,11338.83,333.63
132.44,16226.66,2040.87,699.02,898.68,1137.68,794.85,2406.64,168.14,19758.28,180.02,11306.43,336.25
132.44,15988.03,2040.87,683.74,902.5,1137.68,794.85,2384.05,168.14,19758.28,179,11306.43,336.25
131.84,15988.03,2048.6,691.38,906.32,1129.55,785.03,2350.15,166.97,19188.33,180.02,11338.83,333.63
132.44,16067.57,2056.33,679.92,906.32,1129.55,794.85,2350.15,164.64,19188.33,185.13,11338.83,346.76
133.04,15908.49,2040.87,679.92,902.5,1129.55,789.94,2384.05,164.64,19188.33,179,11371.23,346.76
132.29,15868.71,2056.33,672.28,906.32,1129.55,789.94,2384.05,163.47,19188.33,175.93,11338.83,346.76
132.29,16067.57,2009.95,679.92,898.68,1113.3,785.03,2384.05,163.47,19378.32,177.97,11403.63,344.14
132.29,16067.57,2017.68,683.74,902.5,1113.3,785.03,2395.34,165.8,19378.32,176.95,11371.23,341.51
132.29,15988.03,2025.41,729.58,910.15,1113.3,785.03,2372.75,164.64,19378.32,177.97,11371.23,341.51
132.29,15908.49,2009.95,737.22,906.32,1113.3,785.03,2372.75,164.64,19188.33,176.95,11338.83,344.14
131.67,15868.71,1994.49,729.58,902.5,1121.42,785.03,2361.45,163.47,18998.35,174.91,11338.83,367.78
133.53,15828.95,1986.75,706.66,906.32,1129.55,785.03,2350.15,163.47,18998.35,174.91,11306.43,365.15
132.91,15828.95,1963.56,695.2,894.85,1113.3,785.03,2350.15,163.47,18998.35,172.86,11241.64,370.41
132.91,15789.18,1948.1,706.66,902.5,1105.17,780.13,2372.75,161.13,18998.35,171.84,11306.43,365.15
131.05,15669.86,1924.91,695.2,902.5,1097.04,794.85,2350.15,158.8,18922.35,168.77,11274.04,365.15
131.67,15550.55,1924.91,699.02,898.68,1097.04,780.13,2372.75,156.46,18846.36,169.79,11274.04,346.76
132.29,15789.18,1948.1,699.02,910.15,1097.04,804.66,2395.34,156.46,19188.33,170.81,11338.83,362.52
130.44,15590.32,1932.64,672.28,894.85,1072.67,789.94,2350.15,155.29,18846.36,168.77,11241.64,349.39
130.44,15590.32,1963.56,664.64,902.5,1080.79,799.75,2372.75,155.29,18922.35,169.79,11241.64,357.27
130.44,15590.32,1963.56,664.64,902.5,1080.79,799.75,2372.75,155.29,18922.35,169.79,11241.64,357.27
129.82,15709.63,1963.56,657,898.68,1080.79,804.66,2395.34,156.46,18998.35,170.81,11241.64,357.27
129.82,15590.32,1940.37,649.37,898.68,1088.92,799.75,2406.64,156.46,18998.35,171.84,11176.85,349.39
129.2,15630.09,1917.18,637.91,894.85,1080.79,799.75,2406.64,155.29,18998.35,170.81,11209.25,357.27
127.35,15669.86,1886.26,584.43,894.85,1048.29,794.85,2384.05,154.13,18998.35,169.79,11274.04,349.39
123.02,15510.78,1901.72,508.03,894.85,1064.54,785.03,2372.75,151.79,18998.35,168.77,11176.85,341.51
123.02,15510.78,1901.72,508.03,894.85,1064.54,785.03,2372.75,151.79,18998.35,168.77,11176.85,341.51
121.78,15192.61,1886.26,481.29,879.56,1040.16,785.03,2361.45,149.46,18542.38,166.72,11144.45,323.12
121.16,15311.92,1909.45,542.41,879.56,1040.16,789.94,2338.85,151.79,18770.37,167.75,11241.64,328.37
123.02,15351.69,1886.26,550.05,879.56,1032.03,785.03,2327.55,150.62,18466.39,167.75,11144.45,328.37
123.64,15471,1924.91,538.59,887.2,1048.29,794.85,2327.55,151.79,18542.38,168.77,11176.85,325.75
123.64,15272.15,1932.64,538.59,891.03,1048.29,794.85,2338.85,151.79,18542.38,167.75,11403.63,331
123.64,15590.32,1979.02,557.69,894.85,1080.79,789.94,2338.85,154.13,18618.38,173.88,11371.23,333.63
123.64,15630.09,1971.29,595.89,891.03,1080.79,789.94,2395.34,154.13,18846.36,175.93,11274.04,328.37
124.25,15033.52,1986.75,595.89,891.03,1080.79,799.75,2417.94,156.46,18846.36,176.95,11274.04,331
124.87,14675.58,1994.49,592.07,887.2,1064.54,794.85,2417.94,155.29,18998.35,175.93,11241.64,331
124.25,14436.95,2017.68,622.63,898.68,1064.54,789.94,2440.54,155.29,18846.36,179,11241.64,331
124.25,14635.81,2009.95,622.63,902.5,1056.41,794.85,2429.24,154.13,18998.35,179,11209.25,328.37
124.25,14556.27,2025.41,622.63,906.32,1064.54,794.85,2429.24,156.46,18998.35,177.97,11274.04,333.63
123.64,14476.72,2009.95,622.63,910.15,1056.41,789.94,2417.94,154.13,18846.36,177.97,11176.85,346.76
121.78,14436.95,2002.22,611.17,906.32,1048.29,780.13,2395.34,154.13,18694.38,173.88,11209.25,344.14
